"created_at","ticket_id","location","requester","priority","assignee","status","category","closed_on","resolution_days","data_error","created_month","created_week","created_hour","priority_set","category_grouped"
2026-06-05 10:54:00,14121,NA,"Requester_80","NONE","Assignee_1","Closed","IT Services & Requests",2026-06-08,3,FALSE,2026-06-01,2026-05-31,10,"Not Set","IT Services & Requests"
2026-06-05 10:52:00,14120,NA,"Requester_80","NONE",NA,"Closed","Network & Connectivity",2026-06-05,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","Network & Connectivity"
2026-06-05 10:29:00,14119,NA,"Requester_9","NONE","Assignee_1","Closed","IT Services & Requests",2026-06-05,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","IT Services & Requests"
2026-06-04 17:02:00,14115,NA,"Requester_81","NONE","Assignee_1","Closed","User Accounts & Access",2026-06-08,4,FALSE,2026-06-01,2026-05-31,17,"Not Set","User Accounts & Access"
2026-06-04 15:58:00,14114,NA,"Requester_40","NONE","Assignee_3","Closed","IT Services & Requests",2026-06-04,0,FALSE,2026-06-01,2026-05-31,15,"Not Set","IT Services & Requests"
2026-06-04 14:14:00,14113,NA,"Requester_13","Low","Assignee_2","Closed","Software & Applications",2026-06-05,1,FALSE,2026-06-01,2026-05-31,14,"Set","Software & Applications"
2026-06-04 14:13:00,14112,NA,"Requester_13","Low","Assignee_2","Closed","User Accounts & Access",2026-06-04,0,FALSE,2026-06-01,2026-05-31,14,"Set","User Accounts & Access"
2026-06-04 12:24:00,14111,NA,"Requester_33","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-05,1,FALSE,2026-06-01,2026-05-31,12,"Not Set","Network & Connectivity"
2026-06-04 12:09:00,14110,NA,"Requester_82","NONE","Assignee_4","Closed","User Accounts & Access",2026-06-04,0,FALSE,2026-06-01,2026-05-31,12,"Not Set","User Accounts & Access"
2026-06-04 10:34:00,14109,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-06-04,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","Software & Applications"
2026-06-04 10:15:00,14108,NA,"Requester_75","NONE","Assignee_5","Closed","IT Services & Requests",2026-06-04,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","IT Services & Requests"
2026-06-04 09:02:00,14107,NA,"Requester_32","NONE","Assignee_5","Closed","Software & Applications",2026-06-04,0,FALSE,2026-06-01,2026-05-31,9,"Not Set","Software & Applications"
2026-06-04 08:44:00,14104,NA,"Requester_70","NONE","Assignee_4","Closed","User Accounts & Access",2026-06-04,0,FALSE,2026-06-01,2026-05-31,8,"Not Set","User Accounts & Access"
2026-06-04 08:32:00,14103,NA,"Requester_83","NONE","Assignee_1","Closed","IT Services & Requests",2026-06-09,5,FALSE,2026-06-01,2026-05-31,8,"Not Set","IT Services & Requests"
2026-06-03 23:12:00,14102,NA,"Requester_84","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-05,2,FALSE,2026-06-01,2026-05-31,23,"Not Set","Network & Connectivity"
2026-06-03 17:00:00,14101,NA,"Requester_65","NONE","Assignee_1","Closed","Sage X3",2026-06-05,2,FALSE,2026-06-01,2026-05-31,17,"Not Set","Sage X3"
2026-06-03 15:54:00,14098,NA,"Requester_55","NONE","Assignee_1","Closed","Sage X3",2026-06-04,1,FALSE,2026-06-01,2026-05-31,15,"Not Set","Sage X3"
2026-06-03 14:54:00,14097,NA,"Requester_85","NONE","Assignee_5","Closed","User Accounts & Access",2026-06-08,5,FALSE,2026-06-01,2026-05-31,14,"Not Set","User Accounts & Access"
2026-06-03 14:31:00,14096,NA,"Requester_86","NONE","Assignee_2","Closed","Printers & Labeling",2026-06-08,5,FALSE,2026-06-01,2026-05-31,14,"Not Set","Printers & Labeling"
2026-06-03 14:16:00,14095,NA,"Requester_82","NONE","Assignee_3","Closed","Software & Applications",2026-06-04,1,FALSE,2026-06-01,2026-05-31,14,"Not Set","Software & Applications"
2026-06-03 12:24:00,14092,NA,"Requester_7","NONE","Assignee_1","Closed","Software & Applications",2026-06-03,0,FALSE,2026-06-01,2026-05-31,12,"Not Set","Software & Applications"
2026-06-03 11:56:00,14091,NA,"Requester_87","NONE","Assignee_4","Closed","Printers & Labeling",2026-06-03,0,FALSE,2026-06-01,2026-05-31,11,"Not Set","Printers & Labeling"
2026-06-03 11:08:00,14089,NA,"Requester_88","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-03,0,FALSE,2026-06-01,2026-05-31,11,"Not Set","Network & Connectivity"
2026-06-03 09:25:00,14088,NA,"Requester_89","NONE","Assignee_1","Closed","IT Services & Requests",2026-06-04,1,FALSE,2026-06-01,2026-05-31,9,"Not Set","IT Services & Requests"
2026-06-03 09:00:00,14086,NA,"Requester_90","NONE","Assignee_5","Closed","Software & Applications",2026-06-03,0,FALSE,2026-06-01,2026-05-31,9,"Not Set","Software & Applications"
2026-06-03 08:27:00,14085,NA,"Requester_17","NONE","Assignee_1","Closed","Printers & Labeling",2026-06-04,1,FALSE,2026-06-01,2026-05-31,8,"Not Set","Printers & Labeling"
2026-06-03 08:25:00,14084,NA,"Requester_17","NONE","Assignee_1","Closed","Network & Connectivity",2026-06-03,0,FALSE,2026-06-01,2026-05-31,8,"Not Set","Network & Connectivity"
2026-06-03 08:23:00,14083,NA,"Requester_37","Medium","Assignee_3","Closed","IT Services & Requests",2026-06-10,7,FALSE,2026-06-01,2026-05-31,8,"Set","IT Services & Requests"
2026-06-03 07:17:00,14082,NA,"Requester_37","Medium","Assignee_3","Closed","IT Services & Requests",2026-06-09,6,FALSE,2026-06-01,2026-05-31,7,"Set","IT Services & Requests"
2026-06-02 16:55:00,14081,NA,"Requester_61","NONE","Assignee_5","Closed","Software & Applications",2026-06-08,6,FALSE,2026-06-01,2026-05-31,16,"Not Set","Software & Applications"
2026-06-02 16:23:00,14080,NA,"Requester_38","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-03,1,FALSE,2026-06-01,2026-05-31,16,"Not Set","Network & Connectivity"
2026-06-02 15:06:00,14078,NA,"Requester_91","NONE","Assignee_1","Closed","User Accounts & Access",2026-06-03,1,FALSE,2026-06-01,2026-05-31,15,"Not Set","User Accounts & Access"
2026-06-02 14:21:00,14077,NA,"Requester_33","NONE","Assignee_1","Closed","Printers & Labeling",2026-06-02,0,FALSE,2026-06-01,2026-05-31,14,"Not Set","Printers & Labeling"
2026-06-02 13:12:00,14075,NA,"Requester_15","Low","Assignee_2","Closed","Printers & Labeling",2026-06-02,0,FALSE,2026-06-01,2026-05-31,13,"Set","Printers & Labeling"
2026-06-02 12:26:00,14074,NA,"Requester_55","NONE","Assignee_5","Closed","User Accounts & Access",2026-06-08,6,FALSE,2026-06-01,2026-05-31,12,"Not Set","User Accounts & Access"
2026-06-02 11:51:00,14073,NA,"Requester_76","NONE","Assignee_1","Closed","User Accounts & Access",2026-06-04,2,FALSE,2026-06-01,2026-05-31,11,"Not Set","User Accounts & Access"
2026-06-02 11:43:00,14072,NA,"Requester_7","NONE","Assignee_5","Closed","Software & Applications",2026-06-02,0,FALSE,2026-06-01,2026-05-31,11,"Not Set","Software & Applications"
2026-06-02 10:27:00,14067,NA,"Requester_92","NONE","Assignee_1","Closed","IT Services & Requests",2026-06-03,1,FALSE,2026-06-01,2026-05-31,10,"Not Set","IT Services & Requests"
2026-06-02 10:10:00,14066,NA,"Requester_93","Medium","Assignee_2","Closed","Sage X3",2026-06-02,0,FALSE,2026-06-01,2026-05-31,10,"Set","Sage X3"
2026-06-02 10:07:00,14065,NA,"Requester_94","NONE","Assignee_1","Closed","Sage X3",2026-06-02,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","Sage X3"
2026-06-02 05:35:00,14062,NA,"Requester_37","Medium","Assignee_5","Closed","IT Services & Requests",2026-06-03,1,FALSE,2026-06-01,2026-05-31,5,"Set","IT Services & Requests"
2026-06-02 05:16:00,14061,NA,"Requester_37","Medium","Assignee_3","Closed","IT Services & Requests",2026-06-05,3,FALSE,2026-06-01,2026-05-31,5,"Set","IT Services & Requests"
2026-06-01 14:45:00,14059,NA,"Requester_95","NONE","Assignee_1","Closed","Sage X3",2026-06-01,0,FALSE,2026-06-01,2026-05-31,14,"Not Set","Sage X3"
2026-06-01 14:09:00,14058,NA,"Requester_59","NONE","Assignee_5","Closed","Network & Connectivity",2026-06-05,4,FALSE,2026-06-01,2026-05-31,14,"Not Set","Network & Connectivity"
2026-06-01 13:16:00,14057,NA,"Requester_65","NONE","Assignee_3","Closed","IT Services & Requests",2026-06-01,0,FALSE,2026-06-01,2026-05-31,13,"Not Set","IT Services & Requests"
2026-06-01 12:20:00,14056,NA,"Requester_81","NONE","Assignee_5","Closed","Network & Connectivity",2026-06-02,1,FALSE,2026-06-01,2026-05-31,12,"Not Set","Network & Connectivity"
2026-06-01 10:31:00,14052,NA,"Requester_95","NONE","Assignee_1","Closed","Sage X3",2026-06-01,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","Sage X3"
2026-06-01 10:13:00,14051,NA,"Requester_94","NONE","Assignee_1","Closed","Sage X3",2026-06-01,0,FALSE,2026-06-01,2026-05-31,10,"Not Set","Sage X3"
2026-06-01 09:17:00,14050,NA,"Requester_33","NONE","Assignee_3","Closed","Printers & Labeling",2026-06-02,1,FALSE,2026-06-01,2026-05-31,9,"Not Set","Printers & Labeling"
2026-06-01 09:15:00,14049,NA,"Requester_33","NONE","Assignee_1","Closed","Printers & Labeling",2026-06-01,0,FALSE,2026-06-01,2026-05-31,9,"Not Set","Printers & Labeling"
2026-06-01 08:40:00,14047,NA,"Requester_96","NONE","Assignee_3","Closed","IT Services & Requests",2026-06-02,1,FALSE,2026-06-01,2026-05-31,8,"Not Set","IT Services & Requests"
2026-06-01 08:38:00,14046,NA,"Requester_97","NONE","Assignee_4","Closed","Network & Connectivity",2026-06-01,0,FALSE,2026-06-01,2026-05-31,8,"Not Set","Network & Connectivity"
2026-06-01 08:32:00,14045,NA,"Requester_98","NONE","Assignee_3","Closed","IT Services & Requests",2026-06-05,4,FALSE,2026-06-01,2026-05-31,8,"Not Set","IT Services & Requests"
2026-06-01 08:24:00,14044,NA,"Requester_99","Medium","Assignee_2","Closed","User Accounts & Access",2026-06-01,0,FALSE,2026-06-01,2026-05-31,8,"Set","User Accounts & Access"
2026-06-01 08:12:00,14043,NA,"Requester_92","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-05,4,FALSE,2026-06-01,2026-05-31,8,"Not Set","Network & Connectivity"
2026-06-01 07:57:00,14042,NA,"Requester_100","NONE","Assignee_1","Closed","Software & Applications",2026-06-01,0,FALSE,2026-06-01,2026-05-31,7,"Not Set","Software & Applications"
2026-06-01 07:19:00,14041,NA,"Requester_101","NONE","Assignee_1","Closed","Other",2026-06-03,2,FALSE,2026-06-01,2026-05-31,7,"Not Set","Other"
2026-05-31 14:00:00,14040,"B2",NA,"Medium","Assignee_2","Closed","Other",2026-06-01,1,FALSE,2026-05-01,2026-05-31,14,"Set","Other"
2026-05-31 12:19:00,14039,NA,"Requester_102","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-02,2,FALSE,2026-05-01,2026-05-31,12,"Not Set","Network & Connectivity"
2026-05-30 02:30:00,14038,"B1",NA,"Medium","Assignee_3","Closed","Network & Connectivity",2026-06-01,2,FALSE,2026-05-01,2026-05-24,2,"Set","Network & Connectivity"
2026-05-29 15:27:00,14034,NA,"Requester_62","Medium","Assignee_4","Closed","Network & Connectivity",2026-06-01,3,FALSE,2026-05-01,2026-05-24,15,"Set","Network & Connectivity"
2026-05-29 13:44:00,14033,NA,"Requester_90","NONE","Assignee_1","Closed","User Accounts & Access",2026-05-29,0,FALSE,2026-05-01,2026-05-24,13,"Not Set","User Accounts & Access"
2026-05-29 13:36:00,14032,NA,"Requester_103","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-02,4,FALSE,2026-05-01,2026-05-24,13,"Not Set","Network & Connectivity"
2026-05-29 12:37:00,14030,NA,"Requester_104","NONE","Assignee_4","Closed","User Accounts & Access",2026-05-29,0,FALSE,2026-05-01,2026-05-24,12,"Not Set","User Accounts & Access"
2026-05-29 12:33:00,14029,NA,"Requester_33","High","Assignee_5","Closed","Network & Connectivity",2026-06-03,5,FALSE,2026-05-01,2026-05-24,12,"Set","Network & Connectivity"
2026-05-29 10:52:00,14028,NA,"Requester_105","NONE","Assignee_4","Closed","Sage X3",2026-05-29,0,FALSE,2026-05-01,2026-05-24,10,"Not Set","Sage X3"
2026-05-29 10:51:00,14027,NA,"Requester_51","NONE","Assignee_1","Closed","Software & Applications",2026-06-01,3,FALSE,2026-05-01,2026-05-24,10,"Not Set","Software & Applications"
2026-05-29 10:48:00,14026,NA,"Requester_7","NONE","Assignee_1","Closed","Software & Applications",2026-05-29,0,FALSE,2026-05-01,2026-05-24,10,"Not Set","Software & Applications"
2026-05-29 10:15:00,14025,NA,"Requester_106","NONE","Assignee_1","Closed","User Accounts & Access",2026-05-29,0,FALSE,2026-05-01,2026-05-24,10,"Not Set","User Accounts & Access"
2026-05-29 07:24:00,14021,NA,"Requester_37","Medium","Assignee_1","Closed","Sage X3",2026-06-02,4,FALSE,2026-05-01,2026-05-24,7,"Set","Sage X3"
2026-05-29 06:38:00,14020,NA,"Requester_22","Medium","Assignee_2","Closed","Printers & Labeling",2026-05-29,0,FALSE,2026-05-01,2026-05-24,6,"Set","Printers & Labeling"
2026-05-28 16:42:00,14016,NA,"Requester_39","NONE","Assignee_1","Closed","User Accounts & Access",2026-05-29,1,FALSE,2026-05-01,2026-05-24,16,"Not Set","User Accounts & Access"
2026-05-28 16:37:00,14015,NA,"Requester_107","NONE","Assignee_3","Closed","IT Services & Requests",2026-05-29,1,FALSE,2026-05-01,2026-05-24,16,"Not Set","IT Services & Requests"
2026-05-28 13:48:00,14013,NA,"Requester_108","NONE","Assignee_5","Closed","Network & Connectivity",2026-06-01,4,FALSE,2026-05-01,2026-05-24,13,"Not Set","Network & Connectivity"
2026-05-28 11:03:00,14012,NA,"Requester_54","Low","Assignee_2","Closed","IT Services & Requests",2026-05-28,0,FALSE,2026-05-01,2026-05-24,11,"Set","IT Services & Requests"
2026-05-28 10:04:00,14011,NA,"Requester_109","NONE","Assignee_1","Closed","IT Services & Requests",2026-05-28,0,FALSE,2026-05-01,2026-05-24,10,"Not Set","IT Services & Requests"
2026-05-28 09:19:00,14009,NA,"Requester_110","NONE","Assignee_5","Closed","Software & Applications",2026-06-11,14,FALSE,2026-05-01,2026-05-24,9,"Not Set","Software & Applications"
2026-05-28 09:01:00,14008,NA,"Requester_111","NONE","Assignee_1","Closed","Software & Applications",2026-05-28,0,FALSE,2026-05-01,2026-05-24,9,"Not Set","Software & Applications"
2026-05-28 08:41:00,14007,NA,"Requester_112","NONE","Assignee_1","Closed","Printers & Labeling",2026-05-28,0,FALSE,2026-05-01,2026-05-24,8,"Not Set","Printers & Labeling"
2026-05-28 07:42:00,14004,NA,"Requester_113","NONE","Assignee_4","Closed","IT Services & Requests",2026-05-28,0,FALSE,2026-05-01,2026-05-24,7,"Not Set","IT Services & Requests"
2026-05-28 07:34:00,14003,NA,"Requester_65","NONE","Assignee_5","Closed","Sage X3",2026-05-28,0,FALSE,2026-05-01,2026-05-24,7,"Not Set","Sage X3"
2026-05-28 07:10:00,14002,NA,"Requester_88","NONE","Assignee_3","Closed","Network & Connectivity",2026-06-04,7,FALSE,2026-05-01,2026-05-24,7,"Not Set","Network & Connectivity"
